id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
822044694566183178,Rental unit in Khet Pathum Wan · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,163279948,Ern,,Parthum Wan,13.7429699,100.5417346,Entire home/apt,9343,1,8,2023-06-14,1.85,4,116,8,
823626958988996895,Rental unit in Khet Watthana · 1 bedroom · 1 bed · 1 bath,264864968,Tricia,,Wang Thong Lang,13.778,100.62726,Entire home/apt,839,28,0,,,58,355,0,
823631525244162266,Rental unit in Khet Phra Khanong · 1 bedroom · 1 bed · 1 bath,13888505,Martin,,Phra Khanong,13.704473689408575,100.60176625624254,Entire home/apt,1904,29,2,2023-03-30,0.44,1,144,2,
822054795175976237,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,337891045,Yin,,Huai Khwang,13.757113716154915,100.56945161422202,Entire home/apt,1810,3,0,,,2,181,0,
826757165329207917,Boutique hotel in Khet Huai Khwang · ★5.0 · 1 bedroom · 1 bed · 1 private bath,500345542,Homies Ratchada,,Huai Khwang,13.7894654,100.5772663,Private room,850,1,7,2023-06-08,1.63,11,357,7,
826791586504140725,Rental unit in Khet Sathon · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,479640508,Yoyo,,Sathon,13.71721353981983,100.51751843564648,Entire home/apt,2390,5,4,2023-06-11,1.12,24,319,4,
826873952997374812,Rental unit in Khet Din Daeng · 2 bedrooms · 2 beds · 1 bath,157804575,Chang,,Huai Khwang,13.783966444264564,100.57407316770842,Entire home/apt,2200,7,0,,,29,365,0,
827092278995617117,Hotel in Khet Phra Nakhon · 1 bedroom · 4 beds · 2 baths,501132914,Ketsara,,Phra Nakhon,13.7626358,100.5036392,Private room,1200,1,0,,,1,179,0,
823633001868816420,Rental unit in Khet Watthana · 1 bedroom · 1 bed · 1 bath,20133201,Willam,,Wang Thong Lang,13.778,100.62726,Entire home/apt,839,28,1,2023-02-24,0.24,47,355,1,
827094372456299103,Hotel in Khet Ratchathewi · 2 bedrooms · 3 beds · 2 baths,461162859,Paveen,,Ratchathewi,13.752744429423183,100.53910271216513,Private room,2000,1,1,2023-02-28,0.25,43,358,1,
823635037032112370,Condo in Khet Watthana · ★5.0 · 1 bedroom · 1 bed · 1 bath,129986395,Ed,,Vadhana,13.742,100.55846,Entire home/apt,1650,1,6,2023-06-13,1.41,7,174,6,
827184508448043286,Serviced apartment in Khet Watthana · 1 bedroom · 5 beds · 1 private bath,406403381,Darisa,,Vadhana,13.734940367323548,100.58400987823273,Private room,4200,1,0,,,29,365,0,
827231572017801712,Hotel in Khet Ratchathewi · 1 bedroom · 2 beds · 1 private bath,461162859,Paveen,,Ratchathewi,13.752538888159753,100.5394689101388,Private room,1000,1,0,,,43,365,0,
827238771959326741,Hotel in Khet Ratchathewi · 1 bedroom · 1 bed · 1 private bath,461162859,Paveen,,Ratchathewi,13.75277,100.5371,Private room,1000,1,0,,,43,365,0,
822082889095798137,Rental unit in Dindang · ★3.75 · 1 bedroom · 1 bed · 1 bath,179295136,Chieanchai,,Din Daeng,13.773662255684748,100.57022654204115,Entire home/apt,650,2,4,2023-04-20,0.94,38,365,4,
822094791949158048,Rental unit in Khet Khlong Toei · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,438260443,Panita,,Khlong Toei,13.726106029454789,100.56808025066213,Entire home/apt,1400,7,5,2023-05-31,1.15,2,28,5,
822098133425175817,Condo in Khet Din Daeng · ★4.86 · 1 bedroom · 1 bed · 1 bath,89820474,Ken-Bambu,,Din Daeng,13.762834180281668,100.561370963382,Entire home/apt,1300,7,7,2023-06-24,1.69,63,90,7,
823638074151354777,Rental unit in Khet Watthana · 1 bedroom · 1 bed · 1 bath,20133201,Willam,,Wang Thong Lang,13.777659343370358,100.62818937904008,Entire home/apt,839,28,0,,,47,355,0,
822150215287410548,Rental unit in Dindang · ★4.67 · 1 bedroom · 1 bed · 1 bath,179295136,Chieanchai,,Din Daeng,13.772033619975842,100.57070279721796,Entire home/apt,650,2,3,2023-06-21,1.10,38,360,3,
822186928681425872,Hotel in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,125327411,Prem,,Khlong Toei,13.725042452051953,100.56029970721265,Private room,1220,1,2,2023-02-27,0.45,35,365,2,
827244068023813851,Hotel in Khet Ratchathewi · 1 bedroom · 2 beds · 1 bath,461162859,Paveen,,Ratchathewi,13.754452596433406,100.53918231531705,Private room,1000,1,0,,,43,365,0,
823657179396134793,Rental unit in Khet Bang Na · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,67901237,Patsina,,Bang Na,13.665694029858143,100.60401503650904,Entire home/apt,1041,10,3,2023-03-11,0.71,7,292,3,
827248634516531238,Hotel in Khet Ratchathewi · 2 bedrooms · 3 beds · 2 baths,461162859,Paveen,,Ratchathewi,13.755496033089107,100.53807393760412,Private room,2000,1,0,,,43,365,0,
827281685392310074,Rental unit in Khet Sathon · ★4.82 · 1 bedroom · 2 beds · 1.5 baths,485526097,Kevin,,Sathon,13.710396600021497,100.51920695126594,Entire home/apt,1022,1,22,2023-06-12,5.20,6,157,22,
827337939997741233,Rental unit in Khet Khlong Toei · ★4.88 · 1 bedroom · 2 beds · 1 bath,35112478,Ping,,Khlong Toei,13.72438,100.57644,Entire home/apt,1364,1,8,2023-05-29,2.02,10,168,8,
823660271225576263,Rental unit in Khet Yan Nawa · 1 bedroom · 1 bed · 1 bath,500425560,Nattapol,,Yan na wa,13.7060243,100.5370179,Entire home/apt,1000,2,2,2023-04-26,0.66,3,90,2,
827379193092627508,Rental unit in Watthana · 2 bedrooms · 2 beds · 2 baths,183455982,Chadasa,,Huai Khwang,13.744597929229586,100.58652115653108,Entire home/apt,1790,30,1,2023-02-26,0.25,1,55,1,
822198291822232743,Rental unit in Khet Phasi Charoen · 2 bedrooms · 2 beds · 1 private bath,38160536,Ekawut,,Phasi Charoen,13.72094030575302,100.45885965228081,Private room,1400,15,0,,,1,301,0,
822198895095514723,Home in Khet Ratchathewi · 3 bedrooms · 6 beds · 2 baths,164234035,Steven,,Ratchathewi,13.751761256906573,100.54377588046626,Entire home/apt,4664,1,1,2023-06-15,1,8,266,1,
822203456432104262,Hotel in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,125327411,Prem,,Khlong Toei,13.724763307733514,100.56232284748005,Private room,1220,1,0,,,35,365,0,
822204467544475793,Hotel in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,125327411,Prem,,Khlong Toei,13.72339707940023,100.56070514216542,Private room,1220,1,0,,,35,365,0,
823664616674062250,Rental unit in Khet Khlong Toei · 1 bedroom · 1 bed · 1 bath,341188013,Kara,,Khlong Toei,13.7169153,100.5813701,Entire home/apt,776,30,0,,,68,359,0,
822205331427912255,Hotel in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,125327411,Prem,,Khlong Toei,13.724848951331433,100.56219394808406,Private room,1220,1,1,2023-02-18,0.23,35,365,1,
827453797724753600,Rental unit in Khet Bang Khen · 1 bedroom · 1 bed · 1 bath,479640508,Yoyo,,Khan Na Yao,13.818904803982004,100.67860336990594,Entire home/apt,850,10,2,2023-06-11,1.18,24,154,2,
823685435451595295,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,205008955,Moon,,Huai Khwang,13.7562075,100.5682474,Entire home/apt,1600,10,2,2023-05-08,0.98,28,85,2,
827465047665594010,Rental unit in Khet Ratchathewi · 2 bedrooms · 2 beds · 2 baths,221642164,Mary,,Ratchathewi,13.749937642120582,100.54262138356472,Entire home/apt,4088,14,0,,,23,73,0,
822207643715355682,Hotel in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,125327411,Prem,,Khlong Toei,13.723357926546555,100.56075707571432,Private room,1044,1,1,2023-03-09,0.27,35,365,1,
823754101858291130,Rental unit in Khet Khlong Toei · ★4.71 · 1 bedroom · 1 bed · 1 bath,183743871,RichMan,,Khlong Toei,13.737816458489654,100.5528036473519,Entire home/apt,1290,1,7,2023-05-15,1.54,9,361,7,
822208435800693744,Hotel in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,125327411,Prem,,Khlong Toei,13.723402811504881,100.56223224181454,Private room,1044,1,2,2023-02-18,0.45,35,365,2,
822209233227977458,Hotel in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,125327411,Prem,,Khlong Toei,13.724429650419756,100.56036374636294,Private room,1044,1,0,,,35,365,0,
827786996511927288,Hotel in Khet Lat Phrao · 1 bedroom · 1 bed · 1 private bath,474260020,RedDoorz,,Lat Phrao,13.8417333,100.6005364,Private room,2000,1,0,,,29,365,0,
823788529501104518,Rental unit in Khet Bang Kho Laem · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,205008955,Moon,,Bang Kho laen,13.699832078219982,100.51745720089056,Entire home/apt,714,28,3,2023-06-24,2.73,28,338,3,
823789813343342996,Rental unit in Khet Bang Kho Laem · 1 bedroom · 2 beds · 1.5 baths,205008955,Moon,,Bang Kho laen,13.7005999,100.5164468,Entire home/apt,643,28,2,2023-06-22,2,28,340,2,
827808040631509911,Hotel in Khet Lat Phrao · 1 bedroom · 1 bed · 1 private bath,474260020,RedDoorz,,Lat Phrao,13.8417333,100.6005364,Private room,2000,1,0,,,29,365,0,
822210073818570559,Hotel in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,125327411,Prem,,Khlong Toei,13.723851176892131,100.56059623248393,Private room,1044,1,0,,,35,365,0,
822210825867132970,Hotel in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,125327411,Prem,,Khlong Toei,13.723706140204454,100.56049112941862,Private room,1044,1,1,2023-05-07,0.58,35,365,1,
822211555836276496,Hotel in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,125327411,Prem,,Khlong Toei,13.724863980454028,100.56074856872196,Private room,1044,1,0,,,35,365,0,
822212346954403315,Hotel in Khet Khlong Toei · 1 bedroom · 1 bed · 1 private bath,125327411,Prem,,Khlong Toei,13.724973364416195,100.56059010357534,Private room,1044,1,0,,,35,365,0,
823823273528641293,Rental unit in Khet Ratchathewi · 1 bedroom · 1 bed · 1 bath,221980605,Tina,,Ratchathewi,13.75000694217426,100.54447378136696,Entire home/apt,1650,18,0,,,5,0,0,
824162983875746922,Hotel in Khet Phra Nakhon · ★4.67 · 1 bedroom · 1 bed · 1 private bath,31015834,Natha,,Phra Nakhon,13.758739527542591,100.49708440910719,Private room,990,1,6,2023-06-21,1.65,31,345,6,
824195997284837332,Condo in Khet Suan Luang · 2 bedrooms · 1 bed · 1 bath,39984341,Sararat,,Suanluang,13.7436115,100.6445149,Entire home/apt,2500,1,2,2023-05-22,0.49,2,331,2,
822241074112724762,Home in Khet Chatuchak · ★4.82 · 2 bedrooms · 2 beds · 2.5 baths,68959570,Rawitas,,Chatu Chak,13.813149904680621,100.57821161661761,Entire home/apt,2240,2,11,2023-06-12,3.11,1,348,11,
827811886274230093,Hotel in Khet Watthana · 1 bedroom · 1 bed · 1 private bath,501283707,Maria From Ascott Thonglor,,Vadhana,13.725044,100.581968,Private room,4752,1,1,2023-03-24,0.31,8,364,1,
824249216895190529,Home in Khet Don Mueang · 3 bedrooms · 3 beds · 3 baths,60330194,Siriya,,Don Mueang,13.924069295302255,100.58437275467858,Entire home/apt,2800,1,2,2023-04-19,0.73,1,365,2,
827812781828090714,Hotel in Khet Lat Phrao · 1 bedroom · 2 beds · 1 private bath,474260020,RedDoorz,,Lat Phrao,13.8417333,100.6005364,Private room,2000,1,0,,,29,365,0,
827834843217134215,Hotel in Khet Ratchathewi · 1 bedroom · 1 bed · 1 private bath,461162859,Paveen,,Ratchathewi,13.753757993086039,100.53835345152484,Private room,964,1,0,,,43,365,0,
822278895329200038,Rental unit in Khet Khlong Toei · ★4.71 · 1 bedroom · 1 bed · 1 bath,90247826,Just4friend,,Khlong Toei,13.73567180212278,100.55847532937261,Entire home/apt,1087,1,7,2023-06-12,1.98,36,358,7,
824260636769996443,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,446996578,Jaylene,,Huai Khwang,13.777901159301914,100.57504262323306,Entire home/apt,1210,30,2,2023-05-14,0.66,9,347,2,
824349032727909924,Home in Khet Watthana · ★5.0 · 1 bedroom · 1 bed · 1 bath,20917819,婷姐,,Vadhana,13.735418721382718,100.5859682892957,Private room,1076,1,5,2023-04-14,1.14,10,254,5,
822296984465046838,Rental unit in Khet Bang Na · Studio · 1 bed · 1 bath,65970574,Aransaja,,Bang Na,13.66560739989353,100.60391998488535,Entire home/apt,520,28,0,,,1,359,0,
824375440446991584,Rental unit in Khet Khlong Toei · 1 bedroom · 1 bed · 1 bath,500564679,Phi,,Khlong Toei,13.721969316770707,100.57796261344507,Entire home/apt,1688,20,2,2023-05-01,0.71,2,326,2,
822344635732783991,Home in Khet Lat Krabang · 2 bedrooms · 2 beds · 2 baths,133536644,Supranee,,Lat Krabang,13.74516,100.78926,Entire home/apt,2000,1,0,,,1,365,0,
822371778070805950,Rental unit in Khet Din Daeng · ★5.0 · 1 bedroom · 1 bed · 1 bath,177458593,Peter,,Huai Khwang,13.782828226390452,100.57459367166477,Entire home/apt,1350,2,4,2023-05-29,1.04,3,330,4,
822394104961604071,Rental unit in Khet Khlong Toei · 2 bedrooms · 2 beds · 2 baths,94899359,Renee,,Khlong Toei,13.706306649879554,100.59680157511937,Entire home/apt,2329,29,0,,,11,362,0,
822406717977578017,Rental unit in Khet Phra Khanong · 1 bedroom · 1 bed · 1 bath,94899359,Renee,,Phra Khanong,13.683073027858416,100.62671534035876,Entire home/apt,1315,29,0,,,11,362,0,
827879875432915285,Rental unit in Khet Khlong Toei · 1 bedroom · 1 bed · 1 bath,26620868,Gilles,,Khlong Toei,13.736107953814297,100.55696847382836,Entire home/apt,2227,2,0,,,36,127,0,
827880236139872694,Rental unit in Khet Khlong Toei · 1 bedroom · 1 bed · 1 bath,26620868,Gilles,,Khlong Toei,13.73645367744215,100.55536371344338,Entire home/apt,3502,2,0,,,36,127,0,
827893983605423774,Rental unit in Khet Prawet · 2 bedrooms · 2 beds · 2 baths,181931374,Kriangsit,,Pra Wet,13.697660065789174,100.64567934971787,Entire home/apt,1300,15,2,2023-06-22,0.69,5,346,2,
824439463386036139,Rental unit in Khet Bang Phlat · 2 bedrooms · 2 beds · 3 baths,270215556,Ideomobi,,Bang Phlat,13.80030219535404,100.50848535949147,Entire home/apt,1000,15,0,,,31,349,0,
827899688734434840,Rental unit in Khet Ratchathewi · 1 bedroom · 1 bed · 1 bath,435799984,NephVentures,,Ratchathewi,13.754031,100.5291014,Entire home/apt,1271,14,0,,,1,197,0,
822433170060666385,Rental unit in Krung Thep Maha Nakhon · 1 bedroom · 1 bed · 1 bath,267746594,Windy,,Bang Rak,13.731190167877775,100.52929525679276,Entire home/apt,1492,28,1,2023-03-30,0.33,40,143,1,
824500214560737849,Rental unit in Khet Watthana · ★4.17 · 1 bedroom · 1 bed · 1 bath,62256771,Terry,,Vadhana,13.742026182231958,100.55708089746668,Entire home/apt,1600,5,6,2023-06-08,1.67,45,146,6,
822701929299400075,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,479841137,季,,Huai Khwang,13.758256657811371,100.56919193204313,Entire home/apt,1509,15,0,,,31,338,0,
822718606524250002,Rental unit in Khet Watthana · 2 bedrooms · 2 beds · 2 baths,35525261,Mams,,Vadhana,13.732796554369084,100.58917206057195,Entire home/apt,6914,1,1,2023-05-10,0.61,2,364,1,
822766432172103516,Rental unit in Khet Huai Khwang · ★4.33 · 1 bedroom · 1 bed · 1 bath,132745392,Mt,,Huai Khwang,13.75379,100.57613,Entire home/apt,950,2,3,2023-05-31,0.85,23,86,3,
822766604175799463,Guesthouse in Khet Phra Nakhon · ★3.75 · 1 bedroom · 1 bed · 1 bath,489804194,Supinya,,Phra Nakhon,13.762873016423908,100.49403402722503,Private room,385,1,4,2023-03-27,0.92,15,365,4,
827913276860391020,Hotel in Khet Don Mueang · 1 bedroom · 2 beds · 0 shared baths,501299518,พัชรดนัย,,Don Mueang,13.948541734971588,100.57928704285277,Private room,700,1,0,,,13,365,0,
827940721740192574,Hotel in Khet Bangkok Yai · 1 bedroom · 1 bed · 1 private bath,474260020,RedDoorz,,Bangkok Yai,13.728780858514755,100.47119563507519,Private room,800,1,0,,,29,365,0,
827945585176494205,Hotel in Khet Bangkok Yai · 1 bedroom · 6 beds · 1 private bath,474260020,RedDoorz,,Bangkok Yai,13.72875147717798,100.47122662964898,Private room,2300,1,0,,,29,365,0,
824780370123940016,Rental unit in Khet Samphanthawong · 1 bedroom · 1 bed · 1 bath,17856874,Artjoms,,Samphanthawong,13.73926,100.51357,Entire home/apt,4000,2,0,,,1,254,0,
827954332748527459,Hotel in Khet Bangkok Yai · 1 bedroom · 4 beds · 1 shared bath,474260020,RedDoorz,,Bangkok Yai,13.728669680928542,100.47128424841002,Private room,2500,1,0,,,29,365,0,
827966027301174920,Hotel in Khet Bangkok Yai · 1 bedroom · 8 beds · 1 shared bath,474260020,RedDoorz,,Bangkok Yai,13.728740735172966,100.47133643076941,Shared room,500,1,0,,,29,357,0,
827973059778422840,Rental unit in Khet Bang Rak · 1 bedroom · 1 bed · 1.5 baths,345321258,Virachai,,Bang Rak,13.72663753105164,100.5281766116699,Entire home/apt,960,30,0,,,2,365,0,
822784677130257758,Rental unit in Khet Watthana · ★4.20 · 1 bedroom · 1 bed · 1.5 baths,493832491,Dani,,Khlong Toei,13.728549234339946,100.56883458754963,Entire home/apt,1888,3,5,2023-05-17,1.25,10,364,5,
824862758051507090,Rental unit in Samsen Nai · 1 bedroom · 1 bed · 1 bath,457247128,Yahya,,Ratchathewi,13.757473108668325,100.53776789456606,Entire home/apt,1300,30,0,,,1,330,0,
824906423775953413,Rental unit in Khet Khlong San · 1 bedroom · 1 bed · 1 bath,491376783,Noppanan,,Thon buri,13.697315502140095,100.48620276153088,Entire home/apt,1067,25,1,2023-03-03,0.26,9,318,1,
822794228491049712,Rental unit in Khet Watthana · 1 bedroom · 1 bed · 1 bath,411452860,Nestcovery,,Vadhana,13.742856103302065,100.55922877599224,Entire home/apt,1050,30,0,,,9,53,0,
824940555412875780,Rental unit in Khet Bang Khae · 1 bedroom · 1 bed · 1 private bath,500684110,Panom,,Bang Khae,13.704215320645877,100.38434585948805,Private room,500,1,0,,,1,365,0,
822814960700319794,Home in Khet Lat Krabang · 2 bedrooms · 3 beds · 1.5 baths,500148170,Sakullada,,Lat Krabang,13.70737,100.84099,Entire home/apt,3500,2,0,,,1,365,0,
822827148383064365,Rental unit in Khet Watthana · ★5.0 · 1 bedroom · 1 bed · 1 bath,345168212,Digital Nomad Work,,Vadhana,13.73757705805774,100.5643498963765,Entire home/apt,1514,21,3,2023-06-05,0.89,2,235,3,
822827469207750058,Rental unit in Khet Phra Khanong · 1 bedroom · 1 bed · 1 bath,18492939,Kaew,,Phra Khanong,13.696282081497696,100.59466209386117,Entire home/apt,585,1,1,2023-02-28,0.25,5,365,1,
827980501152011187,Serviced apartment in Khet Watthana · 1 bedroom · 5 beds · 1 private bath,406403381,Darisa,,Vadhana,13.733571124102578,100.58376795645013,Private room,4200,1,0,,,29,365,0,
827994080191327797,Hotel in Khet Don Mueang · 2 bedrooms · 2 beds · 2 shared baths,501299518,พัชรดนัย,,Don Mueang,13.9500247,100.5798664,Private room,1120,1,0,,,13,365,0,
828023732122626279,Rental unit in Bangkok Yai · 2 bedrooms · 2 beds · 2 baths,94668537,Title,,Bangkok Yai,13.72993959903453,100.47342552675913,Private room,2150,1,2,2023-04-01,0.51,7,351,2,
825005058360549285,Condo in Khet Khlong Toei · ★5.0 · 1 bedroom · 1 bed · 1 bath,345168212,Digital Nomad Work,,Khlong Toei,13.715977578027635,100.57519091065174,Entire home/apt,1229,3,5,2023-06-13,1.52,2,338,5,
828023815987929717,Rental unit in Bangkok Yai · ★5.0 · 1 bedroom · 1 bed · 1 private bath,94668537,Title,,Bangkok Yai,13.746565625003921,100.48458807170391,Private room,1150,1,13,2023-05-19,3.28,7,339,13,
828698278376566344,Serviced apartment in Khet Watthana · 2 bedrooms · 2 beds · 2 baths,406403381,Darisa,,Vadhana,13.73428,100.58353,Private room,3800,1,0,,,29,365,0,
828748596604640521,Rental unit in Khet Chatuchak · 1 bedroom · 1 bed · 1 private bath,385694484,Sirote,,Chatu Chak,13.82489025408533,100.5683664808121,Private room,1200,30,0,,,12,116,0,
825009871259328551,Rental unit in Khet Khlong Toei · 2 bedrooms · 2 beds · 1 bath,5201581,Richard,,Khlong Toei,13.722533387987038,100.56552556148527,Entire home/apt,2500,7,0,,,1,365,0,
828053896477304443,Rental unit in Khet Suan Luang · 1 bedroom · 1 bed · 1 bath,149938648,Ya Chi,,Suanluang,13.74033427113106,100.59938274109295,Entire home/apt,1157,60,0,,,2,83,0,
825012780645969003,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,157804575,Chang,,Huai Khwang,13.75687300441005,100.56670919868584,Entire home/apt,1200,20,1,2023-02-20,0.23,29,365,1,
828066467868433844,Rental unit in Khet Phaya Thai · 1 bedroom · 1 bed · 1 private bath,501323010,Peshanaon,,Phaya Thai,13.7880473,100.5531081,Private room,1200,30,0,,,1,358,0,
825013972158088336,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,157804575,Chang,,Huai Khwang,13.755500782434849,100.56675237946588,Entire home/apt,1200,20,0,,,29,352,0,
828851715347027630,Rental unit in Khet Bang Phlat · ★5.0 · 1 bedroom · 1 bed · 1 bath,320795722,Vacharobol,,Bang Phlat,13.787007631252834,100.48822872883608,Entire home/apt,350,1,4,2023-06-07,1.00,34,365,4,
828852139403427569,Rental unit in Khet Bang Phlat · 1 bedroom · 1 bed · 1 bath,320795722,Vacharobol,,Bang Phlat,13.786945112921256,100.48822872883608,Entire home/apt,350,1,2,2023-03-16,0.50,34,334,2,
828852204979404073,Rental unit in Khet Bang Phlat · 1 bedroom · 1 bed · 1 bath,320795722,Vacharobol,,Bang Phlat,13.786965952366979,100.48808388954927,Entire home/apt,350,1,1,2023-02-28,0.25,34,185,1,
825093635271555455,Rental unit in Khet Watthana · ★4.80 · 1 bedroom · 1 bed · 1 bath,62256771,Terry,,Vadhana,13.74391142762731,100.55517326203321,Entire home/apt,1700,5,5,2023-05-15,1.25,45,180,5,
828852258099112564,Rental unit in Khet Bang Phlat · 1 bedroom · 1 bed · 1 bath,320795722,Vacharobol,,Bang Phlat,13.78704931013125,100.48804633862306,Entire home/apt,350,1,2,2023-06-05,1.71,34,202,2,
829205533717889231,Rental unit in Khet Ratchathewi · 1 bedroom · 1 bed · 1 bath,55966121,Pauline,,Ratchathewi,13.754031,100.5291014,Entire home/apt,1200,14,2,2023-05-03,0.68,1,306,2,
829286133112736335,Rental unit in Khet Din Daeng · ★5.0 · 1 bedroom · 1 bed · 1 bath,270215556,Ideomobi,,Din Daeng,13.764299081817999,100.56126455476989,Entire home/apt,1200,20,3,2023-06-03,0.70,31,365,3,
828120571383912874,Rental unit in Khet Bang Na · 2 bedrooms · 2 beds · 1 bath,436756008,Chainchi,,Bang Na,13.658922143168427,100.60280360084631,Entire home/apt,1280,30,1,2023-04-15,0.41,1,365,1,
828129250822501152,Rental unit in Khet Ratchathewi · 1 bedroom · 1 bed · 1 bath,98224079,Adrian,,Ratchathewi,13.753364337077052,100.564178859759,Entire home/apt,1152,28,1,2023-06-14,1,1,88,1,
825148838718745615,Rental unit in Khet Watthana · 1 bedroom · 1 bed · 1 bath,380490348,Kerati,,Vadhana,13.73465,100.60172,Entire home/apt,1200,1,1,2023-03-08,0.27,11,365,1,
828497897205873195,Rental unit in Khet Wang Thonglang · 1 bedroom · 1 bed · 1 private bath,501432197,Sasinan,,Wang Thong Lang,13.783397288122819,100.61368724869388,Private room,830,1,0,,,3,0,0,
829334973969719462,Rental unit in Khet Khlong Toei · ★5.0 · 1 bedroom · 1 bed · 1 private bath,469979737,Yani,,Khlong Toei,13.725953557545914,100.5665964555115,Private room,1206,1,11,2023-06-19,3.37,2,344,11,
825236646989096151,"Condo in Bang Chak, Bang Na · 1 bedroom · 1 bed · 1 bath",90247826,Just4friend,,Phra Khanong,13.704152126244605,100.60296661743938,Entire home/apt,810,1,2,2023-02-26,0.46,36,176,2,
829358362261665537,Rental unit in Khet Pathum Wan · 4 bedrooms · 3 beds · 4 baths,226429939,Apinya,,Parthum Wan,13.74587362746932,100.54957117850401,Entire home/apt,6400,1,0,,,13,0,0,
825238951737119814,Rental unit in Khet Phra Khanong · 2 bedrooms · 2 beds · 1 private bath,30701436,Visuthiluck,,Phra Khanong,13.692381541835855,100.60378090109401,Private room,1786,14,0,,,1,365,0,
825249755427728425,Condo in Khet Suan Luang · ★4.67 · 1 bedroom · 1 bed · 1 bath,90247826,Just4friend,,Phra Khanong,13.704036196597666,100.60070728898367,Entire home/apt,776,1,9,2023-06-05,2.25,36,175,9,
828514582109399002,Hotel in Khet Khlong Toei · ★5.0 · 1 bedroom · 1 bed · 1 private bath,342182060,Rembrandt Sukhumvit,,Khlong Toei,13.7318784,100.5636275,Private room,1651,1,3,2023-03-20,0.90,6,187,3,
825286760741160497,Rental unit in Khet Bang Khen · 1 bedroom · 1 bed · 1 bath,62475768,Elizabeth,,Bang Khen,13.877019358066695,100.5948106570332,Entire home/apt,1585,1,0,,,3,330,0,
828617545268523993,Rental unit in Khet Bang Kho Laem · 10 bedrooms · 2 beds · 9 baths,34490141,Joy,,Bang Kho laen,13.691124303446239,100.50944635704421,Entire home/apt,957,1,0,,,4,339,0,
828650259642907379,Condo in Khet Khlong Toei · ★4.93 · 2 bedrooms · 2 beds · 1 bath,178564839,Weeraya,,Khlong Toei,13.717310332709454,100.5836819103329,Entire home/apt,2907,2,14,2023-06-25,3.65,36,54,14,
828658922760418139,Condo in Khet Phra Khanong · 3 bedrooms · 3 beds · 2 baths,21934265,Sunny,,Bang Na,13.682909389985477,100.61357637717838,Entire home/apt,2029,7,1,2023-05-03,0.54,5,344,1,
829368798999963705,Tiny home in Khet Dusit · 3 bedrooms · 4 beds · 3 shared baths,501602512,ยิ่งลักษณ์,,Dusit,13.778838010474503,100.50712629999998,Private room,4000,1,2,2023-03-30,0.57,5,362,2,
825544768406372143,Home in Khet Bangkok Noi · 1 bedroom · 1 bed · Half-bath,39088586,Supoj,,Bangkok Noi,13.767025638433404,100.47188478293752,Entire home/apt,136,1,0,,,1,231,0,
829387967082392619,Rental unit in Khet Prawet · 1 bedroom · 1 bed · 1 bath,501604143,Khun Kip,,Pra Wet,13.69538710628478,100.64785051962242,Entire home/apt,650,30,2,2023-05-07,0.61,2,304,2,
825585215965503508,Rental unit in Khet Bang Phlat · 1 bedroom · 1 bed · 1 bath,499015857,Thongtape,,Bang Phlat,13.8,100.50768,Entire home/apt,649,21,1,2023-03-19,0.30,1,287,1,
829416221155356525,Serviced apartment in Khet Watthana · 2 bedrooms · 2 beds · 2 baths,226429939,Apinya,,Vadhana,13.742523637244359,100.55493255886077,Private room,4150,1,0,,,13,158,0,
829421175073399107,Bed and breakfast in Khet Sathon · 1 bedroom · 1 bed · 1 shared bath,164234035,Steven,,Sathon,13.720305875331114,100.53097575206058,Private room,2350,3,0,,,8,365,0,
829478658496514302,Rental unit in Khet Huai Khwang · ★4.33 · 1 bedroom · 1 bed · 1 bath,63073442,Paul,,Huai Khwang,13.754850293285497,100.5678562508826,Entire home/apt,1761,30,3,2023-05-21,1.01,7,250,3,
